Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
2023-11-21,10,1826.5280260833333,525.282918066879,,,,,,0.40256083591364333,1.1481149984291552,0.2669425536985207,1067,,,,,4107448,
2023-11-22,38,2077.7145508437497,2312.858585381908,14.0,14,,,,0.4951906644697174,1.6342748370757976,0.2669425536985207,3657,,,,,8554047,
2023-11-23,133,2262.2991274426463,9377.080941651779,71.0,71,,,,0.5865118307970584,1.6982366959591466,0.2669425536985207,13409,,,,,11821633,
2023-11-24,89,2007.2436959759564,5769.634755833597,41.0,41,,,,0.5898871888239932,1.6788079153928823,0.27496662214563755,8187,,,,,7151764,67538
2023-11-25,197,2450.69181845734,8803.14267065617,5.0,5,,,,0.4732016509591341,2.0335164595322017,0.24127227291998177,13556,,,,,15001700,67604
2023-11-26,242,2597.235477165065,13616.099301509632,50.0,50,,,,0.5930026940077903,1.5900356197660108,0.25793703433657555,19910,,,,,17750805,
2023-11-27,212,2415.458349659469,10075.452020827172,10.0,10,,,,0.6580595934479614,1.536028335994607,0.25581994729441565,15191,,,,,14532916,
2023-11-28,118,2117.3384469196303,6395.173890283465,14.0,14,,,,0.5054906901651685,1.4050727310006945,0.25581994729441565,9615,,,,,9255485,
2023-11-29,164,2352.3084093167467,8537.38291511142,38.0,38,,,,0.5986823268008976,1.6614672123336556,0.2669425536985207,12459,,,,,13415010,
2023-11-30,213,2505.5057516746933,15569.603991018965,144.0,144,,,,0.6426704626832322,1.7233603047163006,0.2669425536985207,20913,,,,,15726138,174882
2023-12-01,105,2116.057733253152,7467.892644374072,67.0,67,,,,0.8250804042045361,1.7240973199620402,0.26788506636499065,10272,,,,,8918797,135414
2023-12-02,101,2196.92746825889,5467.527332422036,23.0,23,,,,0.6004035146102183,1.79126964184174,0.25581994729441565,8290,,,,,10633718,
2023-12-03,5,1758.1604068263887,385.18442973761194,,,,,,0.44193729637129564,1.276189416529227,0.25581994729441565,902,,,,,2579659,138547
2023-12-04,81,1877.3612622907426,6564.7128163511925,59.0,59,,,,0.4856248913244885,1.5856843965477845,0.25581994729441565,9017,,,,,5007319,
2023-12-05,35,1804.3753473411782,2938.5692724495116,26.0,26,,,,0.6147836057110605,1.5932196105698924,0.2593617289525404,4079,,,,,3715294,
2023-12-06,106,1984.4330441004795,2962.086345161554,37.0,37,,,,0.7019601388047966,1.555910538270251,0.2549992714668871,4865,,,,2285863,4457268,
2023-12-07,93,1993.383516439339,7032.201200812534,57.0,57,,,,0.5933610319447865,2.1891616112399412,0.25581994729441565,9786,,,,,6904732,67632
2023-12-08,126,2209.198048739204,4773.618520326091,73.0,73,,,,0.563921584206694,1.6944945732834713,0.3003103729108358,6765,,,,2760124,7773707,67659
2023-12-09,48,1933.600906083309,3428.6052460425067,25.0,25,,,,0.4703858608271793,1.6107541521959428,0.2508986989941916,4799,,,,,6002678,
2023-12-10,39,2139.0259720312497,2182.5981134971726,2.0,2,,,,0.5123673280606433,1.5575102080423742,0.2518676201956293,3842,,,,,9639405,
2023-12-11,125,2066.39489568395,8120.537771882285,61.0,61,,,,0.6705586217121026,1.6388423024236813,0.25581994729441565,11386,,,,,7475627,383125
2023-12-12,94,2066.6598180628903,5745.985219251443,34.0,34,,,,0.7956119417854752,1.694703464328193,0.2528529337137435,8118,,,,,8347330,
2023-12-13,65,1864.2073198548985,3626.6944999802836,25.0,25,,,,0.6514941927264043,1.534563913243195,0.2780651601026257,5257,,,,,4774463,
2023-12-14,120,2040.7428055993978,7195.838800812419,55.0,55,,,,0.6834580269962807,1.7004592081089576,0.2780651601026257,10181,,,,,7469266,187755
2023-12-15,150,2145.3806567561255,9953.8441136498,77.0,77,,,,0.7661557579261968,1.677292142003776,0.25581994729441565,13582,,,,,9751900,
2023-12-16,41,1994.2584756427468,2259.1990526876107,2.0,2,,,,0.42999544125780254,1.359106025463704,0.2411402383898992,4252,,,,,7076676,
2023-12-17,55,2090.7530343235385,4551.095295977929,39.0,39,,,,0.5059855016114712,1.5967224106215891,0.25581994729441565,6803,,,,,8784860,
2023-12-18,85,2049.670395351308,7593.462947255519,76.0,76,,,,0.5057354124218241,1.716208786458428,0.26694254247287236,10121,,,,,8053248,
2023-12-19,85,2031.6804831888862,6956.570157048911,66.0,66,,,,0.5751387127883599,1.6513842350911716,0.25581994729441565,9394,,,,,7561600,67602
2023-12-20,127,2154.6298508997606,8589.95427643629,69.0,69,,,,0.6460350282418451,1.619998590294758,0.2669425536985207,11938,,,,,9915632,
2023-12-21,37,1903.7007609998516,3132.6373943876856,26.0,26,,,,0.492667755828613,1.6160930923132473,0.24811776504156546,4569,,,,,5473590,
2023-12-22,100,2088.527046973161,4902.5543380002255,17.0,17,,,,0.5080342283413447,1.5098727609953482,0.2651684174720977,7525,,,,,8745456,
2023-12-23,100,2040.2628133851674,4933.120025769433,21.0,21,,,,0.4769937733298438,1.5520541731523536,0.25581994729441565,7386,,,,,7891063,
2023-12-24,125,2223.639967122192,9171.02069405579,76.0,75,,,,0.5617579602286841,2.8563073123362397,0.25581994729441565,12931,,,,,11080187,
2023-12-25,15,1791.2608579187156,746.5855655909642,,,,,,0.473158309147001,1.074338946585434,0.2669425536985207,1647,,,,,3483136,
2023-12-26,86,2161.954664920737,6853.404790189427,67.0,67,,,,0.49605647893319194,1.5871197664908079,0.25581994729441565,9570,,,,,9339023,308177
2023-12-27,133,2093.640338873407,8657.240240293982,59.0,59,,,,0.7505716232392747,1.687651550722705,0.25116207291643755,12264,,,,,8835973,
2023-12-28,39,1865.315433360951,3275.6774478155294,28.0,28,,,,0.4405371298030927,1.5976768438555,0.24235307435598183,4673,,,,,4758395,
2023-12-29,54,2074.0303752707814,3896.5559631347264,30.0,30,,,,0.6366221737959402,1.5974409617052865,0.2669425536985207,5727,,,,,8333855,67622
2023-12-30,95,2023.6955947166146,8635.757860619127,88.0,88,,,,0.41225713764119265,1.6430246310559908,0.25581994729441565,11482,,,,,6851698,292587
2023-12-31,146,2728.3448014206792,10349.881349757034,80.0,80,,,,0.6366748678648407,1.7161185309119422,0.25581994729441565,15040,,,,,19550511,227439
2024-01-01,31,1974.3212817440703,2550.856225950941,22.0,22,,,,0.6927182090865257,1.582576235924598,0.25694977469930663,3930,,,,,6723740,
2024-01-02,40,1931.8451940981379,1849.877967982223,,,,,,0.3963224483018012,1.4217555126319377,0.25581994729441565,3113,,,,,5971812,
2024-01-03,87,2067.4796255289884,7292.2598221264425,74.0,74,,,,0.5895763925536471,1.5909402948313904,0.2669425536985207,10028,,,,,8372865,
2024-01-04,115,2131.4949157064702,9979.053985580216,98.0,98,,,,0.6099630091670425,1.680176932447168,0.25581994729441565,13369,,,,,8851366,270562
2024-01-05,136,2322.592770037384,11231.49982003165,111.0,111,,,,0.5509033708222478,1.6294059093115132,0.26302462560085915,15118,,,,,12888973,
2024-01-06,106,2117.541591469187,8904.049842515964,85.0,85,,,,0.5397959738512549,1.6556984826516041,0.2477822825255094,11970,,,,,9250675,
2024-01-07,161,2410.793422420807,11312.092466564314,101.0,101,,,,0.5411877299087633,1.5928334162487479,0.26508281252876204,15826,,,,,14450064,
2024-01-08,74,2067.9996078895897,6177.091434617015,57.0,57,,,,0.5322972369436856,1.6680713710998545,0.25581994729441565,8420,,,,,7591150,341397
2024-01-09,97,2182.030826252701,8412.488246447561,79.0,78,,,,0.5048871530133842,2.4632109716712494,0.2461355152438903,11265,,,,,9258260,475084
2024-01-10,104,2275.17897214743,8759.372791597754,86.0,86,,,,0.4634209040273949,1.7452626132430717,0.25968565011523437,12106,,,,,11639345,172467
2024-01-11,189,2819.3518740845843,9189.251030397547,30.0,30,,,,0.6192148500511013,1.6490987893977576,0.24363547267667474,13726,,,,,21663489,
2024-01-12,103,2114.0264975069963,8521.700043647072,82.0,82,,,,0.6520606684885589,1.6403822370020058,0.25581994729441565,11533,,,,,9048523,62508
2024-01-13,85,2408.6794164436888,7417.687542322975,69.0,69,,,,0.45251528927067225,1.6060784506802317,0.2428259136038035,10547,,,,,14409648,
2024-01-14,135,2218.416297119445,10760.608410843326,100.0,100,,,,0.585730535555762,1.6327461382476998,0.25581994729441565,14505,,,,,9670313,599747
2024-01-15,110,2485.2140662633497,8013.723834723982,68.0,68,,,,0.5064137653290742,1.6223987011877608,0.25581994729441565,11327,,,,,15767757,
2024-01-16,111,2358.7845053661417,9423.614054096699,94.0,94,,,,0.6764270229379027,1.6712437851393063,0.2669425536985207,12840,,,,,13167528,135551
2024-01-17,118,2329.04721415625,9831.020967477807,99.0,99,,,,0.5921492690552065,1.5962168944507322,0.2669425536985207,13265,,,,,13003233,
2024-01-18,62,2215.011933067478,5110.870188212349,48.0,48,,,,0.5450217368152307,1.6897201062683778,0.2543658501092891,7297,,,,,10984538,
2024-01-19,188,2230.635950116225,12482.901806352555,105.0,105,,,,0.7158367242105963,1.68975088119518,0.25343704290580144,17166,,,,,11260503,
2024-01-20,164,2367.614880971977,10080.096983509298,60.0,60,,,,0.5531522274828969,1.6342121624038934,0.2669425536985207,14612,,,,,13684914,
2024-01-21,65,1949.6471487971844,5056.605609232288,44.0,44,,,,0.5566310970901707,1.6752376388096666,0.25581994729441565,7213,,,,,6242080,
2024-01-22,137,2809.4913296536783,9741.208858652268,70.0,70,,,,0.6697007951707481,1.7062991795838591,0.25581994729441565,13805,,,,,16431376,2213633
2024-01-23,116,2207.0351933920997,9349.99077440385,89.0,89,,,,0.48155891568074854,1.655015841969207,0.25581994729441565,12452,,,,,9268724,676911
2024-01-24,61,2081.1067163869207,3782.4082048054365,25.0,25,,,,0.5579883408773301,1.6889493798840305,0.25581994729441565,5228,,,,,7558128,460764
2024-01-25,2,1800.1150221354164,346.9471490309381,,,,,,0.3368549663576524,1.189673462035465,0.25581994729441565,745,,,,,3639875,
2024-01-26,161,2397.5528467135223,11469.668251687124,95.0,95,,,,0.743674134812648,1.7061317108549945,0.25581994729441565,15687,,,,,12593140,696937
2024-01-27,140,2276.612093041281,9995.612864907063,80.0,80,,,,0.5247132217260366,1.5848674845646327,0.25112817054867065,14042,,,,,12047212,
2024-01-28,125,2253.632765422826,8395.273568414748,65.0,65,,,,0.6154374283648074,1.6034566023526096,0.24672907017747414,11695,,,,,11637451,
2024-01-29,165,2546.2446662554266,11756.532948539356,95.0,95,,,,0.7081283262488449,1.7588418640565364,0.25581994729441565,16488,,,,,16846405,
2024-01-30,61,1920.3610444727442,4782.664313820615,42.0,42,,,,0.5545088150661175,1.7177842263928504,0.25581994729441565,6491,,,,,3995885,762295
2024-01-31,100,2090.030885065403,9043.112871697178,86.0,86,,,,0.5523119083370158,1.6817057227604155,0.2515558836738222,12162,,,,,8752675,
2024-02-01,97,2144.6546917984606,8028.5195920444285,78.0,78,,,,0.4718547313674635,1.6259047105578028,0.2561563356074696,10784,,,,,9739047,
2024-02-02,160,2472.5715350338583,10742.320748089462,76.0,75,,,,0.582351190096533,1.8282715624337569,0.2627788299788948,15029,,,,,15267792,120502
2024-02-03,42,2018.042112186397,3376.6112214177724,28.0,28,,,,0.4746396746688521,1.5738161501352743,0.2502106626510637,5003,,,,,7497703,
2024-02-04,64,2199.961873808556,5073.605920508558,42.0,42,,,,0.46377845090110187,1.6006493441552878,0.24771182823726132,7688,,,,,10697979,
2024-02-05,137,2634.473908300346,9846.552346260674,80.0,69,,,,0.6114532021573084,3.1280744573571715,0.25581994729441565,13807,,,,,17703508,187724
2024-02-06,155,2348.8777379832018,9280.351228135798,50.0,50,,,,0.46338475281069846,1.5954922868747254,0.24673631616331937,13695,,,,,13353454,
2024-02-07,78,1927.3645115904299,6624.798465920446,62.0,62,,,,0.5189239232984577,1.6363862106202482,0.2669425536985207,8914,,,,,5839232,
2024-02-08,136,2123.4491266557625,9777.454563349585,81.0,81,,,,0.5769097833997748,1.7419874546972172,0.2736190376567093,13326,,,,,9195691,67653
2024-02-09,168,2135.0591747554517,10788.460961444103,86.0,80,,,,0.6705667093037653,1.8663023609131055,0.25581994729441565,14929,,,,,9400652,67783
2024-02-10,12,1656.0731939166667,651.4795725533659,2.0,2,,,,0.4470030859166836,1.5683192970642692,0.2531299593168372,1252,,,,,1089992,
2024-02-11,62,1992.1812900362256,3918.957654450254,24.0,24,,,,0.5493189577345319,1.589930399474589,0.2669425536985207,5852,,,,,6366214,292144
2024-02-12,126,2715.6337736527353,8711.340515537595,60.0,60,,,,0.5142486790162611,1.6556286125089037,0.26343377687910025,12356,,,,,17201489,1154135
2024-02-13,135,2252.496309960928,10549.578216023625,98.0,98,,,,0.5546369048961618,1.7549581044374853,0.25581994729441565,14351,,,,,11626001,
2024-02-14,81,2223.827736019192,5711.620147806818,47.0,47,,,,0.5205321813321533,1.6828819482833408,0.25581994729441565,8079,,,,,10589925,239878
2024-02-15,88,2131.0652281709313,7186.005353999595,71.0,71,,,,0.5902801347425143,1.7453931842373762,0.25581994729441565,9860,,,,,9458738,
2024-02-16,186,2593.5448197594387,12788.719252773384,111.0,111,,,,0.5895298269619499,1.6219964878078998,0.25581994729441565,17676,,,,,17255368,187672
2024-02-17,93,2143.747896907561,7531.90542082461,70.0,70,,,,0.8800862738136573,1.6946441402292205,0.25370605393459245,10311,,,,,8910175,344733
2024-02-18,199,2558.7463772767096,9789.9368200191,36.0,35,,,,0.5786500358887585,2.5726924770051207,0.25104093577187914,14521,,,,,16724907,133361
2024-02-19,99,2311.59761687067,8334.016502505317,80.0,80,,,,0.4373209674384905,1.6001427176384582,0.25581994729441565,11424,,,,,12694334,
2024-02-20,117,2147.6841553607155,8407.462661780362,66.0,66,,,,0.6341893251434354,1.7481634230762755,0.25581994729441565,11665,,,,,9792677,
2024-02-21,104,2014.1506663094185,7281.860649775476,57.0,56,,,,0.6759299690251698,2.0213296224720683,0.25294693973956456,10033,,,,,6614877,339623
2024-02-22,35,1794.57375145727,2865.4120210311103,24.0,24,,,,0.34970142670974697,1.656878841498457,0.2568111015697216,4050,,,,,3486384,
2024-02-23,187,2492.6771410468864,13718.413811039001,118.0,117,,,,0.6976022354993524,1.9658481813848032,0.25581994729441565,18658,,,,,15482740,182013
2024-02-24,122,2359.303626757511,8990.675899248115,85.0,85,,,,0.538023073622911,1.6086879352288663,0.25581994729441565,12423,,,,,13538843,
2024-02-25,63,2538.8644399062505,2961.9873017374816,,,,,,0.40400038627983376,1.2922473599578854,0.2469240149631954,5445,,,,,16717497,
2024-02-26,133,2666.1349242131455,9384.047277008827,73.0,73,,,,0.5185604525499136,1.6900918649333843,0.25581994729441565,13431,,,,,18970488,
2024-02-27,94,2225.807761046357,7624.187961612893,73.0,73,,,,0.5831491310467211,1.6336595794097213,0.24651721817352973,10550,,,,,11175092,
2024-02-28,87,2006.556451527321,6270.109084086094,54.0,54,,,,0.501379527156893,1.7516180814258462,0.2669425536985207,8737,,,,,7294380,
2024-02-29,95,2119.267582564583,8245.713167251597,82.0,82,,,,0.5134058679291528,1.730078671269565,0.25581994729441565,11091,,,,,8824969,202753
2024-03-01,143,2379.5851552491467,9817.195159633062,75.0,75,,,,0.6817823262568349,1.740384595581781,0.2481270673723622,13710,,,,,13897233,
2024-03-02,105,2230.575936077343,8704.641759926266,80.0,80,,,,0.4742753404401094,1.6237321990283913,0.2554265814245097,12023,,,,,11260058,
2024-03-03,118,2356.4002038215826,9178.380588465667,82.0,82,,,,0.7321692516607506,1.65917095617815,0.243717646284814,12928,,,,,13487447,
2024-03-04,93,2106.9012714181567,6369.431749400961,47.0,46,,,,0.46280622289496964,1.8763380956142353,0.25581994729441565,9066,,,,,9064220,
2024-03-05,97,2155.435534390701,5949.851561681257,41.0,41,,,,0.5250322913253382,1.622303939190198,0.25581994729441565,8580,,,,,9929895,
2024-03-06,108,2075.913290391257,6594.206308197681,42.0,42,,,,0.659771740404085,1.6141769391033831,0.2737949386498115,9396,,,,,8235657,119855
2024-03-07,117,1969.0751863432497,7858.239458105832,53.0,53,,,,0.5479699996031909,2.3793040372729566,0.24192254741352967,11014,,,,,6475791,67669
2024-03-08,169,2259.0800468829225,7988.7914658110385,14.0,14,,,,0.466807725357712,1.576740682999655,0.25581994729441565,12003,,,,,11764650,
2024-03-09,90,2082.6954571865945,6376.977018573875,48.0,47,,,,0.5456099737802017,2.372488603634273,0.2669425536985207,8862,,,,,8596841,
2024-03-10,131,2337.0333038701506,8583.699889282561,62.0,62,,,,0.5135845092953085,1.6659127234349003,0.2521869948259334,12465,,,,,13144608,
2024-03-11,109,2186.508438724081,7289.738062293459,49.0,49,,,,0.6625514982814625,1.7182618299010133,0.25430908474768155,10527,,,,,10096572,165566
2024-03-12,86,1992.785780724355,7211.376508833687,70.0,70,,,,0.5430957460269499,1.5850841383021403,0.25581994729441565,9680,,,,,7049555,
2024-03-13,37,1853.8084664944308,3019.0155687128517,27.0,27,,,,0.38572899534439853,1.5966339663700815,0.25581994729441565,4299,,,,,4590377,
2024-03-14,91,2044.5546318602705,7544.137396004555,77.0,77,,,,0.5580768479803871,1.6240810100278098,0.26309276299309714,10089,,,,,7966685,
2024-03-15,133,2580.5639273577976,8818.078516691117,69.0,69,,,,0.5927818055902268,1.8177538273187444,0.2780651601026257,12254,,,,,15623388,799504
2024-03-16,167,2550.830861212397,7215.710785036411,5.0,5,,,,0.44246806093285684,1.5396312505496916,0.24845897067940825,11254,,,,,16929331,
2024-03-17,92,2148.896566395833,7386.08222314906,72.0,72,,,,0.6534486438710297,1.614809247346191,0.25179919447183546,10090,,,,,9814138,
2024-03-18,130,2642.610247319011,9422.41315142935,73.0,73,,,,0.6549056662153536,1.6339046366025436,0.2513952409453567,13403,,,,,17227808,578693
2024-03-19,35,1979.6339080772989,3099.4829595108704,25.0,25,,,,0.3935176173146147,1.6525771284818953,0.2669425536985207,4633,,,,,6817787,
2024-03-20,136,2273.3070894603557,9371.182228922264,79.0,72,,,,0.6759778323637814,1.8369060481292903,0.2439865275211374,12771,,,,,12011849,
2024-03-21,181,2472.2331063890024,9789.463186112467,46.0,46,,,,0.550892176028649,1.6046016879647784,0.25581994729441565,14270,,,,,15537965,
2024-03-22,87,2179.796758268307,7153.971467210837,68.0,68,,,,0.5351205333875005,1.5987539704175358,0.2485352910856487,9984,,,,,10361145,
2024-03-23,56,1968.1996643645834,3820.7093930210062,23.0,23,,,,0.47943974388455524,1.6559218303815153,0.25411310806493037,5929,,,,,6615373,
2024-03-24,126,2336.425512960261,8859.286766327883,70.0,70,,,,0.5358296275985494,1.637351862966224,0.25581994729441565,12847,,,,,13133848,
2024-03-25,147,2618.346935971863,10251.717283371609,88.0,76,,,,0.6298133168227193,2.0972049567034725,0.24275464890481988,14358,,,,,17582640,184004
2024-03-26,67,2047.111065888194,5540.382274485729,47.0,47,,,,0.5676092673990849,1.7018462079839112,0.25581994729441565,7656,,,,,8012058,
2024-03-27,142,2380.6369346691977,10220.706320903204,83.0,83,,,,0.714379879934298,1.718656638447199,0.2555531231871894,14127,,,,,13641465,120006
2024-03-28,59,1994.530328940826,5544.566392250133,56.0,50,,,,0.4788647022728697,2.557037293587302,0.25581994729441565,7447,,,,,7081489,
2024-03-29,121,2345.2541340843795,9609.263374246426,89.0,89,,,,0.628231975775917,1.6370630337660963,0.25581994729441565,13232,,,,,13289827,
2024-03-30,83,2347.471999822828,6723.756551233794,59.0,59,,,,0.5036162781021905,1.6854660043919314,0.25581994729441565,9580,,,,,13329395,
2024-03-31,76,1966.677641125815,6178.293830764259,54.0,54,,,,0.6143856239160063,1.6685958819994477,0.2780651601026257,8628,,,,,7764532,
2024-04-01,127,2137.552630507333,8612.53691630865,66.0,66,,,,0.4756377697602537,1.4349460218389176,0.2605221849804589,12364,,,,,9613324,
2024-04-02,72,2070.248249093635,5802.797447559883,47.0,47,,,,0.5010073052795687,1.662410712650286,0.24279511878723592,8193,,,,,8406727,
